epoch,decoder_accuracy,decoder_loss,discriminator_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_discriminator_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
17,0.8922976851463318,0.2589380741119385,0.7870596051216125,0.7680749297142029,23.4773006439209,0.016684094443917274,1.5691914558410645,0.49245262145996094,0.8369143605232239,0.8951796889305115,0.25535881519317627,4.7811384201049805,0.6963855624198914,24.512866973876953,0.06241763010621071,1.5807185173034668,0.37860897183418274,0.8613706231117249
18,0.8953347206115723,0.2510703504085541,0.7880586981773376,0.7512149214744568,23.548490524291992,0.01626301370561123,1.5813400745391846,0.48388150334358215,0.8383281826972961,0.9023004770278931,0.2365127056837082,4.467123031616211,0.7509667277336121,23.770957946777344,0.057988155633211136,1.609202265739441,0.4564659595489502,0.8367205858230591
19,0.8980550169944763,0.2452109158039093,0.8020763993263245,0.7408641576766968,23.575143814086914,0.016221679747104645,1.5922199487686157,0.479431688785553,0.8378440737724304,0.904541015625,0.2317146509885788,4.670986652374268,0.6713966131210327,24.659568786621094,0.05975037068128586,1.6181641817092896,0.37993156909942627,0.8544943332672119
20,0.9009429812431335,0.23833507299423218,0.7882757782936096,0.7325446605682373,23.592138290405273,0.016217682510614395,1.6037724018096924,0.47799152135849,0.8401156067848206,0.9050328135490417,0.23238129913806915,4.846498012542725,0.6490829586982727,24.885578155517578,0.0613420344889164,1.620131492614746,0.35535961389541626,0.8600305914878845
21,0.903260350227356,0.23331354558467865,0.7877488136291504,0.7218649983406067,23.681116104125977,0.016297876834869385,1.6130423545837402,0.47225356101989746,0.8411788940429688,0.9084722995758057,0.22355099022388458,4.647889614105225,0.633280873298645,25.001846313476562,0.05919940769672394,1.6338894367218018,0.3505305349826813,0.8603965044021606
22,0.9055709838867188,0.22819457948207855,0.8127914667129517,0.7141359448432922,23.69927978515625,0.01616082899272442,1.622283935546875,0.4697803854942322,0.8413102030754089,0.9116461277008057,0.217745840549469,4.624457836151123,0.6663377285003662,24.444534301757812,0.058982837945222855,1.6465845108032227,0.38960903882980347,0.8540023565292358
23,0.908225953578949,0.22224849462509155,0.798947811126709,0.7117363214492798,23.666200637817383,0.01620376668870449,1.6329023838043213,0.4732838571071625,0.8425812721252441,0.913563072681427,0.21262603998184204,4.720022678375244,0.608139157295227,25.156129837036133,0.059874825179576874,1.6542526483535767,0.3356383442878723,0.8682452440261841
24,0.9108693599700928,0.21622228622436523,0.7977511882781982,0.6927455067634583,23.801855087280273,0.016019266098737717,1.6434768438339233,0.46050408482551575,0.844092845916748,0.9141354560852051,0.2117961049079895,4.73984956741333,0.6102500557899475,25.11658477783203,0.05904227867722511,1.6565417051315308,0.3394117057323456,0.8685518503189087
25,0.9122543334960938,0.21290186047554016,0.7975841760635376,0.678031861782074,23.924772262573242,0.015777764841914177,1.6490168571472168,0.4493523836135864,0.8465984463691711,0.9152608513832092,0.20894062519073486,4.901670455932617,0.6030972599983215,25.1789608001709,0.06100139021873474,1.6610432863235474,0.3331553339958191,0.8727231621742249
26,0.9137798547744751,0.20952455699443817,0.797321081161499,0.6829462647438049,23.825843811035156,0.015852319076657295,1.6551194190979004,0.457569420337677,0.845954954624176,0.9186397790908813,0.20243529975414276,4.116766452789307,0.6215038895606995,24.719310760498047,0.05380841717123985,1.6745587587356567,0.36526012420654297,0.8664556741714478
27,0.9159605503082275,0.204600527882576,0.7732301354408264,0.6735933423042297,23.871177673339844,0.015873583033680916,1.6638423204421997,0.4531192481517792,0.8453878164291382,0.9210025668144226,0.1962568610906601,4.161093235015869,0.593133270740509,25.052963256835938,0.05350172147154808,1.6840100288391113,0.34337469935417175,0.8657878637313843
28,0.9174967408180237,0.20097121596336365,0.7674331068992615,0.6590640544891357,24.00918197631836,0.015851734206080437,1.6699855327606201,0.4422411024570465,0.8478080630302429,0.9203951358795166,0.1989784836769104,4.755763053894043,0.6415726542472839,24.416181564331055,0.06051985174417496,1.6815797090530396,0.382074236869812,0.8692106604576111
29,0.9191916584968567,0.19710470736026764,0.7689664959907532,0.6545382142066956,24.007766723632812,0.015867941081523895,1.6767683029174805,0.4415654242038727,0.8473584651947021,0.9253278374671936,0.18610790371894836,4.107393264770508,0.5508773922920227,25.545543670654297,0.05263975262641907,1.7013115882873535,0.31212979555130005,0.8747826218605042
30,0.920701265335083,0.19406868517398834,0.7479479312896729,0.6440373063087463,24.082534790039062,0.015925660729408264,1.6828052997589111,0.43404296040534973,0.8504979610443115,0.9247934818267822,0.18637420237064362,4.260795593261719,0.5515590310096741,25.53716278076172,0.054120440036058426,1.6991733312606812,0.31106436252593994,0.873760998249054
31,0.9222596883773804,0.19032129645347595,0.7373105883598328,0.6263235211372375,24.227537155151367,0.01637536659836769,1.6890379190444946,0.4196268320083618,0.8517442941665649,0.9261878132820129,0.18425817787647247,3.9818198680877686,0.5453001260757446,25.54275131225586,0.052563466131687164,1.7047507762908936,0.30847853422164917,0.8764801025390625
