epoch,critic_loss,decoder_accuracy,decoder_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_critic_loss,val_decoder_accuracy,val_decoder_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
10,-0.14885596930980682,0.6334617137908936,0.6376310586929321,1.1683945655822754,23.18014907836914,0.005472732242196798,1.3346182107925415,0.5252905488014221,0.8563232421875,-0.13413448631763458,0.6373755931854248,0.6351422071456909,1.0243605375289917,24.557453155517578,0.005041772034019232,1.3737552165985107,0.3841764032840729,0.8767228126525879
11,-0.1453114002943039,0.637050986289978,0.6337364315986633,1.1418209075927734,23.35715103149414,0.00474517373368144,1.3705090284347534,0.5033391118049622,0.8594352006912231,-0.12678058445453644,0.6425389647483826,0.6293777823448181,0.9985288977622986,24.747142791748047,0.0030146429780870676,1.4253900051116943,0.3661363124847412,0.8776835799217224
12,-0.1415800005197525,0.6406506299972534,0.6296750903129578,1.1137220859527588,23.574323654174805,0.004397853277623653,1.4065049886703491,0.47964951395988464,0.8642565011978149,-0.1192302256822586,0.6442693471908569,0.6282768845558167,0.9918419718742371,24.769851684570312,0.004114671144634485,1.4426933526992798,0.3594505786895752,0.8866899609565735
13,-0.1372797191143036,0.6440246105194092,0.6257616877555847,1.0920275449752808,23.781383514404297,0.003996200393885374,1.4402462244033813,0.46227017045021057,0.8689845204353333,-0.11481226235628128,0.6474123597145081,0.625193178653717,0.958813488483429,25.221092224121094,0.004983360879123211,1.4741243124008179,0.3286369740962982,0.8885576725006104
14,-0.13270430266857147,0.6472079753875732,0.622084379196167,1.077355980873108,23.882539749145508,0.003703874070197344,1.4720784425735474,0.4515674114227295,0.8706627488136292,-0.12052716314792633,0.6523036956787109,0.6179722547531128,0.9435122609138489,25.36929702758789,0.003492967691272497,1.5230369567871094,0.3220469355583191,0.885227382183075
15,-0.13120415806770325,0.649875283241272,0.6183578372001648,1.070281982421875,23.941186904907227,0.003224393120035529,1.4987510442733765,0.4486999809741974,0.8715746402740479,-0.11586315184831619,0.652188241481781,0.6169494986534119,0.9388920664787292,25.303342819213867,0.0023812504950910807,1.5218833684921265,0.31956130266189575,0.8924257159233093
16,-0.13186362385749817,0.6517472267150879,0.6151986122131348,1.0423800945281982,24.155759811401367,0.00284691178239882,1.5174716711044312,0.4243341386318207,0.874803364276886,-0.1148548498749733,0.6549949049949646,0.6134741306304932,0.9340996742248535,25.29996109008789,0.0026677576825022697,1.5499486923217773,0.31795772910118103,0.8940238952636719
17,-0.13174530863761902,0.6534635424613953,0.6119024157524109,1.0300475358963013,24.25876235961914,0.0025519838090986013,1.5346351861953735,0.4155927300453186,0.8751837015151978,-0.11491618305444717,0.6564473509788513,0.6107175946235657,0.9065260291099548,25.69363784790039,0.0027474937960505486,1.5644736289978027,0.2930610775947571,0.8962839245796204
18,-0.1303521990776062,0.6549529433250427,0.6080674529075623,1.0285876989364624,24.271955490112305,0.002363125793635845,1.5495307445526123,0.41815754771232605,0.8763034343719482,-0.11797471344470978,0.6580537557601929,0.6051567196846008,0.8896527886390686,25.9383487701416,0.001965609146282077,1.5805364847183228,0.28253036737442017,0.8948051333427429
19,-0.12932410836219788,0.6554156541824341,0.605059027671814,1.0236334800720215,24.285316467285156,0.0023210374638438225,1.5541560649871826,0.4162534475326538,0.8766176104545593,-0.11897830665111542,0.6586325168609619,0.6019156575202942,0.8926343321800232,25.828292846679688,0.0023179147392511368,1.58632493019104,0.2884008288383484,0.8925600647926331
20,-0.12623359262943268,0.6563218832015991,0.6005735993385315,0.9997185468673706,24.498435974121094,0.002260143170133233,1.5632193088531494,0.396884948015213,0.8794094920158386,-0.12075534462928772,0.6600186824798584,0.5952734351158142,0.9253864884376526,25.250364303588867,0.001978199928998947,1.6001871824264526,0.3281349837779999,0.877328634262085
21,-0.125033438205719,0.6558785438537598,0.5970531105995178,0.9909570813179016,24.553905487060547,0.002250001998618245,1.5587844848632812,0.39165419340133667,0.8788249492645264,-0.11392591148614883,0.6578533053398132,0.5949764847755432,0.8767621517181396,25.891164779663086,0.0020660499576479197,1.5785326957702637,0.2797195315361023,0.896433413028717
22,-0.12405287474393845,0.655896782875061,0.5926882028579712,0.9816710948944092,24.646745681762695,0.002212587045505643,1.5589691400527954,0.386770099401474,0.8796249628067017,-0.12013138830661774,0.658355712890625,0.5881465673446655,0.9145029187202454,25.3259334564209,0.002329666865989566,1.58355712890625,0.32402661442756653,0.8786575794219971
23,-0.1220400333404541,0.6549598574638367,0.5893779397010803,0.9906525611877441,24.508970260620117,0.002213910920545459,1.5496002435684204,0.3990611732006073,0.8789258003234863,-0.11315250396728516,0.6581342220306396,0.5838965177536011,0.8777450323104858,25.792753219604492,0.002278512343764305,1.5813425779342651,0.29156988859176636,0.887265145778656
24,-0.12002589553594589,0.6545582413673401,0.5851194858551025,0.964253306388855,24.776636123657227,0.002164352685213089,1.5455827713012695,0.37696942687034607,0.8809317946434021,-0.11488792300224304,0.6571861505508423,0.5818725824356079,0.8329923748970032,26.53537368774414,0.0019948522094637156,1.571860671043396,0.24912501871585846,0.900590181350708
25,-0.11793677508831024,0.6537545919418335,0.5819534659385681,0.9683824777603149,24.653371810913086,0.0022113097365945578,1.5375479459762573,0.38421785831451416,0.8790910840034485,-0.10319945216178894,0.6573711633682251,0.5766637921333313,0.8371894359588623,26.377809524536133,0.0017445080447942019,1.5737112760543823,0.2587810754776001,0.8958488702774048
26,-0.11630382388830185,0.6534867286682129,0.5784009099006653,0.957155168056488,24.784080505371094,0.0021110312081873417,1.5348641872406006,0.37664294242858887,0.8811207413673401,-0.10615921020507812,0.656461775302887,0.5733356475830078,0.8289124369621277,26.442506790161133,0.00225428631529212,1.5646170377731323,0.25332245230674744,0.8949095010757446
27,-0.11516939103603363,0.6532947421073914,0.5753090977668762,0.9536051750183105,24.77727508544922,0.0021380847319960594,1.5329493284225464,0.3761582672595978,0.8815374970436096,-0.10924523323774338,0.6561839580535889,0.5723905563354492,0.8218666911125183,26.512554168701172,0.001990943681448698,1.5618395805358887,0.2474852055311203,0.8985810279846191
28,-0.1124424934387207,0.6532894372940063,0.5721691250801086,0.9461618065834045,24.824220657348633,0.0021002080757170916,1.5328927040100098,0.3718920648097992,0.8812299370765686,-0.10256025940179825,0.656341552734375,0.5681605339050293,0.8206571936607361,26.512157440185547,0.002475386019796133,1.5634154081344604,0.2500212490558624,0.8981959819793701
29,-0.11126071959733963,0.6527831554412842,0.5701867938041687,0.9389395713806152,24.899608612060547,0.002099142875522375,1.5278303623199463,0.36665400862693787,0.8823791742324829,-0.09634041786193848,0.6565120220184326,0.5650326609611511,0.8121141791343689,26.581140518188477,0.0019120421493425965,1.565119981765747,0.2451694905757904,0.8953664302825928
30,-0.10961150377988815,0.6528320908546448,0.5681599974632263,0.9353379607200623,24.879844665527344,0.0020679067820310593,1.5283217430114746,0.3651101291179657,0.8820011615753174,-0.10212786495685577,0.6561034917831421,0.5663950443267822,0.823252260684967,26.238317489624023,0.001865388941951096,1.5610355138778687,0.25499197840690613,0.9005009531974792
31,-0.10663152486085892,0.6532660722732544,0.5657386183738708,0.9258295297622681,25.009241104125977,0.0020864910911768675,1.5326588153839111,0.35800427198410034,0.8834702968597412,-0.1029098629951477,0.6572948694229126,0.5614855289459229,0.8059592247009277,26.65677261352539,0.0019329115748405457,1.5729485750198364,0.24254083633422852,0.8986217975616455
