epoch,decoder_accuracy,decoder_loss,discriminator_loss,encoder_decoder_total_loss,psnr,realism_loss,rs_bpp,similarity_loss,ssim,val_decoder_accuracy,val_decoder_loss,val_discriminator_loss,val_encoder_decoder_total_loss,val_psnr,val_realism_loss,val_rs_bpp,val_similarity_loss,val_ssim
8,0.5904220938682556,0.672187864780426,1.0415788888931274,1.1718666553497314,23.58896255493164,0.011249285191297531,1.0850648880004883,0.48842960596084595,0.8774933815002441,0.5932484269142151,0.6702921986579895,1.8247179985046387,1.0608088970184326,24.852434158325195,0.025573983788490295,1.118982195854187,0.3649427890777588,0.8896849155426025
9,0.5954931974411011,0.6682600975036621,1.0465710163116455,1.1554661989212036,23.694631576538086,0.011311613023281097,1.145918607711792,0.475894957780838,0.8794767260551453,0.5971985459327698,0.6671262383460999,2.2342324256896973,1.0487977266311646,24.900827407836914,0.029839428141713142,1.1663833856582642,0.35183215141296387,0.8982526659965515
10,0.6012169122695923,0.6639773845672607,1.057671308517456,1.1283080577850342,23.890127182006836,0.01123660895973444,1.2146040201187134,0.4530942440032959,0.8831603527069092,0.6042974591255188,0.6621161103248596,2.1288814544677734,1.0392416715621948,25.042312622070312,0.02854943834245205,1.2515699863433838,0.34857603907585144,0.8893272280693054
11,0.6064766049385071,0.6601487994194031,1.0442522764205933,1.1139334440231323,24.018667221069336,0.011427585035562515,1.2777198553085327,0.44235697388648987,0.8848222494125366,0.6108270287513733,0.6575219035148621,2.2435193061828613,1.009945273399353,25.43621253967285,0.03001648373901844,1.3299238681793213,0.32240694761276245,0.8983436822891235
12,0.6108412146568298,0.6564339995384216,1.0370995998382568,1.0987389087677002,24.148971557617188,0.011520177125930786,1.3300918340682983,0.43078476190567017,0.886568546295166,0.6156837940216064,0.6533712148666382,2.400576591491699,1.047770619392395,24.824838638305664,0.03138452395796776,1.3882063627243042,0.36301499605178833,0.8833163380622864
13,0.6149473786354065,0.6530548334121704,1.043723225593567,1.0867724418640137,24.25225830078125,0.011659728363156319,1.3793693780899048,0.42205801606178284,0.8872098326683044,0.6189674139022827,0.6500677466392517,2.3138768672943115,0.9884659051895142,25.624055862426758,0.029878750443458557,1.427608609199524,0.3085194528102875,0.9005036950111389
14,0.6184967756271362,0.6496852040290833,1.044243574142456,1.0712616443634033,24.4180908203125,0.011718950234353542,1.421961784362793,0.4098576605319977,0.8890519142150879,0.6198927164077759,0.6509649157524109,2.2500417232513428,0.9738056063652039,25.7705020904541,0.0299970880150795,1.4387130737304688,0.29284361004829407,0.9094223976135254
15,0.6216056942939758,0.6464833617210388,1.0470918416976929,1.0575896501541138,24.49460220336914,0.011653035879135132,1.4592677354812622,0.3994530737400055,0.8898472785949707,0.6243518590927124,0.6457566022872925,2.3809478282928467,0.9501005411148071,26.089468002319336,0.03064529411494732,1.4922213554382324,0.27369850873947144,0.9113819599151611
16,0.6234747171401978,0.6440801024436951,1.05153489112854,1.0556045770645142,24.50906753540039,0.011676590889692307,1.4816993474960327,0.3998476266860962,0.8904659152030945,0.6268818378448486,0.6419923305511475,2.1564290523529053,0.9527477025985718,26.001144409179688,0.02780015394091606,1.5225820541381836,0.2829553484916687,0.9055930972099304
17,0.6258400082588196,0.6412532329559326,1.0684453248977661,1.053975224494934,24.486055374145508,0.011538233608007431,1.5100818872451782,0.4011836349964142,0.8907672166824341,0.6285136938095093,0.6401689052581787,2.6041100025177,0.9485571384429932,25.99843978881836,0.03283577412366867,1.5421644449234009,0.27555251121520996,0.9102282524108887
18,0.6272472739219666,0.638749361038208,1.0644996166229248,1.031114101409912,24.71527099609375,0.011543937027454376,1.5269668102264404,0.38082122802734375,0.8938971757888794,0.6313300132751465,0.6349348425865173,2.40826416015625,0.9637033343315125,25.772789001464844,0.030550548806786537,1.575960397720337,0.2982178330421448,0.9047728180885315
19,0.6290531754493713,0.6357560157775879,1.0637134313583374,1.031189203262329,24.72100067138672,0.011507073417305946,1.5486359596252441,0.3839259445667267,0.8940034508705139,0.6311101317405701,0.6350138187408447,2.31965708732605,0.9373289346694946,26.004661560058594,0.029590681195259094,1.5733219385147095,0.2727243900299072,0.9167973399162292
20,0.629578709602356,0.6334283947944641,1.0638009309768677,1.0190215110778809,24.83056640625,0.011589138768613338,1.5549434423446655,0.37400418519973755,0.8946125507354736,0.6336673498153687,0.6292679309844971,2.410249710083008,0.9570345878601074,25.76947784423828,0.03008558228611946,1.6040083169937134,0.29768097400665283,0.8960964679718018
21,0.6311022043228149,0.6297920346260071,1.0626202821731567,1.0199215412139893,24.755748748779297,0.011586934328079224,1.5732253789901733,0.37854287028312683,0.8938121795654297,0.6335620880126953,0.6281595826148987,2.246236801147461,0.9029532670974731,26.668825149536133,0.028944075107574463,1.6027443408966064,0.2458495944738388,0.9133625030517578
22,0.6319544911384583,0.6267812848091125,1.0510064363479614,1.0013763904571533,24.95004653930664,0.01165907271206379,1.5834537744522095,0.362935870885849,0.8959898352622986,0.6341124176979065,0.6258577704429626,2.268836736679077,0.9068029522895813,26.531763076782227,0.02891971915960312,1.6093482971191406,0.2520255148410797,0.9080951809883118
23,0.6324872374534607,0.6241041421890259,1.044878363609314,0.9992239475250244,24.988412857055664,0.01173703745007515,1.5898449420928955,0.3633820712566376,0.8973273634910583,0.6364850997924805,0.6200101971626282,2.2362165451049805,0.9189270734786987,26.202068328857422,0.028773510828614235,1.6378211975097656,0.2701432704925537,0.9069711565971375
24,0.633561372756958,0.6211501955986023,1.0493065118789673,0.9978214502334595,24.935443878173828,0.0117127550765872,1.6027345657348633,0.36495885252952576,0.8955255746841431,0.6366148591041565,0.619584858417511,2.801072120666504,0.8911409974098206,26.734342575073242,0.03442864865064621,1.6393780708312988,0.23712745308876038,0.9165371656417847
25,0.6343308091163635,0.6186321377754211,1.049706220626831,0.999178409576416,24.864030838012695,0.011804159730672836,1.6119669675827026,0.36874234676361084,0.894904375076294,0.6373193264007568,0.6155439615249634,2.7803571224212646,0.913108229637146,26.290475845336914,0.03340263292193413,1.6478315591812134,0.2641616761684418,0.9048154950141907
26,0.6350986361503601,0.6162508130073547,1.0548075437545776,0.986522912979126,25.00946044921875,0.011837000027298927,1.6211841106414795,0.3584352731704712,0.8969417810440063,0.6377066969871521,0.6142175197601318,2.0491247177124023,0.9577783346176147,25.413009643554688,0.026023108512163162,1.652479887008667,0.31753772497177124,0.9005841612815857
27,0.6355860233306885,0.6145097613334656,1.0531435012817383,0.9844605326652527,25.071828842163086,0.011748346500098705,1.6270321607589722,0.3582022786140442,0.8978434801101685,0.6378862857818604,0.6129341721534729,2.198554754257202,0.8849933743476868,26.598773956298828,0.028396692126989365,1.6546354293823242,0.24366256594657898,0.9142853617668152
28,0.6367096304893494,0.6121188998222351,1.0480436086654663,0.9684962630271912,25.20964813232422,0.011845423839986324,1.6405155658721924,0.34453174471855164,0.8985874056816101,0.6389349102973938,0.6105530858039856,2.547691583633423,0.8747812509536743,26.747535705566406,0.031563445925712585,1.6672192811965942,0.23266486823558807,0.9182261824607849
29,0.6365923881530762,0.6106799840927124,1.0344452857971191,0.9701653122901917,25.160789489746094,0.011825699359178543,1.6391057968139648,0.34765952825546265,0.8982374668121338,0.6386051774024963,0.6083866357803345,2.326883554458618,0.8620561361312866,27.02197265625,0.02893916890025139,1.663261890411377,0.22473029792308807,0.9155313968658447
30,0.6370274424552917,0.6087628602981567,1.0441646575927734,0.9605258703231812,25.301044464111328,0.011885933578014374,1.6443284749984741,0.3398769497871399,0.8995242118835449,0.6420155167579651,0.6033609509468079,2.298516273498535,0.8946882486343384,26.28012466430664,0.02880813553929329,1.7041871547698975,0.2625190317630768,0.9009334444999695
31,0.6369017958641052,0.6077781915664673,1.0321954488754272,0.9532142877578735,25.38909339904785,0.011885031126439571,1.6428234577178955,0.3335508108139038,0.9003857374191284,0.6409130096435547,0.6035152077674866,2.2206780910491943,0.857170581817627,27.04245376586914,0.028332479298114777,1.6909565925598145,0.2253229171037674,0.9124630689620972
